chr,coordinate,strand,IPDRatio,frac,fracLow,fracUp
chrX,14178611,+,3.17,1,1,1
chrX,14217860,+,3.27,1,0.891,1
chrX,14269570,-,2.93,1,0.997,1
chrX,14298250,-,3.66,1,0.806,1
chrX,14325098,+,3.5,1,0.902,1
chrX,14342907,+,3.54,1,0.742,1
chrX,14367191,+,3.72,0.976,0.964,1
chrX,14367268,-,3.55,1,0.843,1
chrX,14367885,+,2.06,1,0.907,1
chrX,14477940,-,3.51,1,1,1
chrX,14482728,-,3.46,0.996,0.995,1
chrX,14485567,+,4.81,1,0.812,1
chrX,14488841,-,3.91,1,0.901,1
chrX,14501827,+,3.45,1,0.804,1
chrX,14534131,+,2.49,0.999,0.992,1
chrX,14605824,-,7.46,1,0.889,1
chrX,14606186,-,5.33,1,0.91,1
chrX,14608539,-,2.07,0.825,0.676,0.937
chrX,14633892,-,3.12,1,0.788,1
chrX,14722560,-,3.07,1,0.709,1
chrX,14726719,-,4.88,0.977,0.755,1
chrX,14733096,-,5.33,1,1,1
chrX,14771347,+,2.87,1,0.818,1
chrX,14771523,+,4.4,1,1,1
chrX,14772197,-,3.36,0.996,0.708,1
chrX,14778009,-,2.3,1,0.983,1
chrX,14875863,-,2.92,1,0.776,1
chrX,14940061,+,5.17,1,0.758,1
chrX,15044205,+,2.51,0.993,0.988,1
chrX,15130610,+,3.1,0.999,0.99,1
chrX,15162848,-,2.9,1,1,1
chrX,15172093,+,4.78,1,0.885,1
chrX,15223914,-,1.83,1,1,1
chrX,15259383,+,4.23,1,0.728,1
chrX,15259713,+,3.75,1,1,1
chrX,15281759,-,2.89,1,0.833,1
chrX,15293709,+,3.16,1,0.762,1
chrX,15321598,+,3.49,0.983,0.718,1
chrX,15491199,-,3.08,0.995,0.708,1
chrX,15535512,-,2.13,1,1,1
chrX,15540982,-,1.93,1,1,1
chrX,15633928,+,3.68,1,0.758,1
chrX,15650009,-,6.02,1,0.724,1
chrX,15674312,+,5.86,0.996,0.995,0.998
chrX,16037761,-,3.53,0.996,0.767,1
chrX,16131324,-,5.16,1,0.922,1
chrX,16147709,-,3.16,1,0.928,1
chrX,16181355,-,4.02,1,0.828,1
chrX,16216669,+,3.37,1,0.778,1
chrX,16428988,-,2.95,0.997,0.752,1
chrX,16463640,+,2.1,1,1,1
chrX,16548487,-,3.63,1,0.803,1
chrX,16549339,-,2.65,0.989,0.832,1
chrX,16704684,-,3.03,1,0.733,1
chrX,16741733,+,3.66,1,0.792,1
chrX,16747007,-,3.89,0.995,0.942,1
chrX,16877415,+,3.25,1,0.758,1
chrX,16997169,+,2.47,1,0.816,1
chrX,17050723,-,4.21,0.997,0.994,1
chrX,17164864,-,4.97,1,0.952,1
chrX,17190670,+,2.4,0.997,0.745,1
chrX,17192931,+,2.9,0.994,0.712,1
chrX,17225591,-,3.63,1,0.761,1
chrX,17243450,-,2.67,1,0.743,1
chrX,17257440,+,5.2,1,0.982,1
chrX,17285831,-,3.32,1,0.788,1
chrX,17430361,-,4.56,1,0.809,1
chrX,17450291,-,2.03,0.71,0.599,0.884
chrX,17508238,-,3.64,1,0.916,1
chrX,17526107,-,6.68,1,0.867,1
chrX,17631474,+,2.48,1,0.909,1
chrX,17674848,-,3.05,1,1,1
chrX,17705781,-,3.44,1,0.731,1
chrX,17754904,-,4.23,1,0.81,1
chrX,17887903,+,2.85,1,0.802,1
chrX,17927092,-,5.29,0.999,0.734,1
chrX,17955473,-,2.34,1,1,1
chrX,17963791,-,3.69,1,0.818,1
chrX,17978074,+,2.7,1,1,1
chrX,18007679,-,4.64,1,0.838,1
chrX,18009677,-,2.81,1,1,1
chrX,18011176,-,3.47,1,0.838,1
chrX,18031971,-,3.17,1,0.819,1
chrX,18044382,+,3.22,0.986,0.954,1
chrX,18111844,-,2.19,1,1,1
chrX,18177053,+,4.11,1,0.731,1
chrX,18308939,-,5.28,1,0.829,1
chrX,18433398,+,6.49,1,0.746,1
chrX,18534193,-,3.3,0.996,0.791,1
chrX,18536992,-,3.15,1,1,1
chrX,18595694,+,3.65,1,1,1
chrX,18770715,+,6.14,1,0.88,1
chrX,18864185,-,2.47,0.983,0.981,0.989
chrX,18921554,-,3.75,1,0.875,1
chrX,18931194,-,3.24,1,0.751,1
chrX,18947594,+,3.4,1,0.907,1
chrX,18950307,+,4.02,0.954,0.736,1
chrX,18957207,+,4.22,1,0.955,1
chrX,18960558,-,3.16,1,1,1
chrX,19091586,-,3.25,1,0.865,1
chrX,19141409,+,3.23,1,0.714,1
chrX,19142228,+,2.31,1,0.767,1
chrX,19167042,+,2.94,1,1,1
chrX,19314223,-,4.2,1,0.793,1
chrX,19330917,-,2.12,1,0.716,1
chrX,19353311,+,2.42,1,1,1
chrX,19410913,+,3.84,1,0.891,1
chrX,19441866,-,2.52,0.992,0.731,1
chrX,19838496,-,2.67,0.991,0.856,1
chrX,20019274,-,3.44,1,0.74,1
chrX,20025141,+,2.79,1,0.916,1
chrX,20043257,+,5.29,0.973,0.743,1
chrX,20055339,+,2.86,1,0.772,1
chrX,20059791,+,3.01,1,0.996,1
chrX,20112368,-,3.47,1,0.921,1
chrX,20231707,-,2.48,1,1,1
chrX,20242930,-,3.23,1,1,1
chrX,20355662,-,3.58,1,0.718,1
chrX,20365901,-,7.53,1,0.823,1
chrX,20397713,+,3.18,1,0.849,1
chrX,20453899,+,2.33,1,1,1
chrX,20495630,-,2.46,1,0.756,1
chrX,20528457,+,2.21,0.984,0.974,1
chrX,20534437,-,2.78,1,1,1
chrX,20579818,+,2.99,1,0.729,1
chrX,20585225,-,3.83,1,1,1
chrX,20625256,-,1.63,0.884,0.769,0.959
chrX,20628335,-,4.33,1,0.736,1
chrX,20650907,+,3.14,1,0.777,1
chrX,20688610,+,2.38,0.987,0.715,1
chrX,20716079,+,3.13,0.981,0.736,0.999
chrX,20716221,+,3.79,0.974,0.738,1
chrX,20749252,+,3.76,0.999,0.765,1
chrX,20769745,-,3.78,1,0.772,1
chrX,20774047,-,2.62,0.96,0.87,1
chrX,20797917,-,2.65,1,0.801,1
chrX,20825676,-,3.7,1,0.834,1
chrX,20850505,-,4.42,1,0.774,1
chrX,20850691,-,3.29,1,0.767,1
chrX,20859967,-,2.89,1,0.749,1
chrX,20905545,+,4.55,1,0.738,1
chrX,20906701,+,6.24,1,0.801,1
chrX,20909037,-,3.2,1,0.866,1
chrX,20924379,+,3.68,1,0.799,1
chrX,20924906,+,2.73,1,1,1
chrX,20952449,-,2.68,1,1,1
chrX,20987208,-,2.28,0.995,0.709,1
chrX,20987521,-,5.12,1,0.746,1
chrX,20989002,-,3.24,1,0.99,1
chrX,21017522,+,3.48,0.995,0.751,1
chrX,21018899,+,3.25,1,0.842,1
chrX,21099628,+,1.92,1,0.852,1
chrX,21176254,-,4.58,1,1,1
chrX,21183930,+,2.98,1,0.717,1
chrX,21197497,+,4,1,0.73,1
chrX,21231000,+,3.4,1,0.882,1
chrX,21246073,-,2.68,1,0.837,1
chrX,21247811,+,3.73,1,0.985,1
chrX,21270753,-,4.14,1,0.779,1
chrX,21419639,-,3.13,0.996,0.809,1
chrX,21424976,-,3.38,0.999,0.741,1
chrX,21445322,-,2.53,1,0.72,1
chrX,21472266,+,2.82,1,0.753,1
chrX,21510335,+,3.51,0.999,0.798,1
chrX,21522717,-,5.21,1,1,1
chrX,21528015,+,4.09,0.986,0.715,1
chrX,21550447,+,4.37,1,0.83,1
chrX,21555350,-,3.18,0.995,0.765,1
chrX,21642342,+,2.82,0.987,0.755,1
chrX,21703770,+,3.77,1,0.701,1
chrX,21720393,+,6.08,1,0.783,1
chrX,21750184,+,3.77,1,0.775,1
chrX,21773674,-,2.99,1,0.848,1
chrX,21808148,+,4.5,1,0.772,1
chrX,21809970,-,2.43,0.991,0.979,1
chrX,21811273,-,4.05,1,0.765,1
chrX,21839432,-,2.66,0.938,0.703,1
chrX,21851338,+,1.65,0.246,0.111,0.402
chrX,21854284,-,2.97,1,0.757,1
chrX,21863907,-,3.13,1,0.996,1
chrX,21879770,-,2.91,1,1,1
chrX,21894035,-,2.94,1,0.857,1
chrX,21918596,-,5.18,1,0.713,1
chrX,21946681,-,3.57,0.953,0.714,1
chrX,21946799,-,4.15,0.976,0.749,1
chrX,21949360,+,3.34,0.997,0.789,1
chrX,21955787,-,2.57,0.556,0.423,0.703
chrX,22028590,-,1.8,0.866,0.737,0.894
chrX,22046765,-,3.04,0.987,0.857,1
chrX,22051556,+,1.85,0.213,0.07,0.35
chrX,22052646,+,3.04,1,0.928,1
chrX,22057436,+,2.46,0.986,0.703,1
chrX,22090513,+,2.05,1,0.978,1
chrX,22172757,-,2.63,1,0.753,1
chrX,22383979,+,1.91,0.261,0.109,0.404
chrX,22425408,+,3.84,0.998,0.915,1
chrX,22433103,-,1.7,0.382,0.318,0.443
chrX,22433123,-,1.67,0.18,0.105,0.262
chrX,22433133,-,1.8,0.37,0.259,0.471
chrX,22433143,-,2.06,0.532,0.408,0.655
chrX,22452679,+,5.66,1,1,1
chrX,22457516,+,2.5,0.987,0.77,1
chrX,22480503,-,4.87,1,1,1
chrX,22494319,+,3.42,1,0.764,1
chrX,22561903,+,2.48,1,0.73,1
chrX,22565084,+,3,1,1,1
chrX,22604579,-,2.66,1,0.915,1
chrX,22607245,-,10.35,1,0.968,1
chrX,22629532,-,3.31,1,0.92,1
chrX,22670592,-,3.35,1,0.712,1
chrX,22675682,+,5.13,1,0.715,1
chrX,22683686,+,3.28,1,0.776,1
chrX,22691336,-,3.55,1,0.912,1
chrX,22750793,-,4.35,1,0.775,1
chrX,22781549,-,3.42,1,0.802,1
chrX,22785853,+,2.94,1,0.872,1
chrX,22796992,+,4.57,1,0.825,1
chrX,22892034,-,3.18,1,1,1
chrX,22897174,+,5.19,1,0.73,1
chrX,22903032,-,4.06,1,0.75,1
chrX,22908470,+,2.9,1,1,1
chrX,23044017,-,2.15,1,0.744,1
chrX,23059124,+,2.37,1,1,1
chrX,23071947,-,3.51,1,0.706,1
chrX,23077058,+,2.45,0.997,0.972,1
chrX,23080537,+,3.67,1,1,1
chrX,23086547,-,5.86,1,1,1
chrX,23091834,+,3.64,1,0.74,1
chrX,23092683,+,3.2,1,0.789,1
chrX,23151187,+,1.78,0.361,0.234,0.481
chrX,23151567,+,4.96,0.599,0.494,0.723
chrX,23151899,+,1.51,0.589,0.367,0.622
chrX,23153429,+,1.62,0.205,0.068,0.321
chrX,23202572,+,3.84,1,0.979,1
chrX,23210447,-,4.93,0.928,0.88,0.971
chrX,23210514,+,1.57,0.098,0.076,0.12
chrX,23210518,-,2.21,0.462,0.425,0.498
chrX,23210606,-,2.77,0.611,0.578,0.647
chrX,23210660,-,4.05,0.787,0.752,0.814
chrX,23210706,+,2.18,0.525,0.495,0.557
chrX,23210709,+,1.27,0.095,0.072,0.119
chrX,23210714,-,1.72,0.206,0.178,0.236
chrX,23210741,-,2.01,0.407,0.38,0.437
chrX,23210813,+,1.65,0.245,0.213,0.27
chrX,23210864,+,1.62,0.139,0.12,0.163
chrX,23211019,+,2.13,0.588,0.556,0.627
chrX,23211028,-,1.77,0.779,0.732,0.833
chrX,23211074,+,1.48,0.134,0.112,0.153
chrX,23211094,-,1.3,0.085,0.066,0.105
chrX,23211176,+,1.53,0.135,0.116,0.151
chrX,23211397,+,1.4,0.129,0.058,0.218
chrX,23211968,-,1.65,0.228,0.194,0.26
chrX,23212029,+,1.78,0.224,0.204,0.248
chrX,23212047,-,1.4,0.292,0.273,0.313
chrX,23212211,-,1.48,0.132,0.11,0.16
chrX,23212448,+,1.72,0.403,0.371,0.429
chrX,23212470,+,1.5,0.168,0.15,0.181
chrX,23212473,-,2.18,0.594,0.563,0.623
chrX,23212535,-,2.67,0.549,0.525,0.575
chrX,23212573,-,1.29,0.381,0.34,0.434
chrX,23212711,-,1.42,0.151,0.133,0.169
chrX,23212718,-,1.39,0.201,0.175,0.229
chrX,23212832,-,1.59,0.076,0.066,0.089
chrX,23212980,-,1.39,0.619,0.605,0.64
chrX,23213006,-,1.27,0.056,0.039,0.08
chrX,23213010,-,1.35,0.282,0.245,0.327
chrX,23213013,-,1.29,0.134,0.113,0.142
chrX,23213044,+,2.21,0.386,0.36,0.415
chrX,23213322,+,1.31,0.337,0.298,0.376
chrX,23213479,+,1.88,0.302,0.28,0.324
chrX,23213499,+,1.35,0.205,0.184,0.223
chrX,23213778,+,1.9,0.347,0.328,0.373
chrX,23213782,+,2.67,0.554,0.527,0.577
chrX,23213789,-,1.5,0.103,0.087,0.118
chrX,23213793,-,1.82,0.204,0.185,0.226
chrX,23213811,+,1.4,0.34,0.312,0.373
chrX,23213919,+,2.01,0.289,0.266,0.311
chrX,23214164,+,2.23,0.415,0.393,0.434
chrX,23214340,-,1.64,0.277,0.256,0.297
chrX,23214487,-,1.9,0.313,0.292,0.334
chrX,23214548,+,2.47,0.611,0.587,0.636
chrX,23214550,+,2.69,0.657,0.625,0.678
chrX,23214700,+,2.54,0.975,0.946,1
chrX,23214767,-,1.84,0.09,0.079,0.106
chrX,23214771,-,1.81,0.261,0.245,0.28
chrX,23214779,-,1.32,0.275,0.25,0.321
chrX,23214783,-,1.39,0.481,0.476,0.492
chrX,23214785,-,1.43,0.206,0.166,0.232
chrX,23214903,+,1.33,0.863,0.823,0.901
chrX,23215149,+,2.3,0.762,0.737,0.798
chrX,23215152,-,1.42,0.128,0.11,0.15
chrX,23215404,-,1.9,0.303,0.284,0.325
chrX,23215577,-,2.57,0.323,0.303,0.34
chrX,23215585,-,2.03,0.389,0.367,0.415
chrX,23215593,-,1.23,0.552,0.547,0.557
chrX,23215719,-,2.04,0.45,0.431,0.474
chrX,23215831,+,1.5,0.273,0.25,0.299
chrX,23215932,+,1.44,0.134,0.117,0.149
chrX,23216188,-,1.32,0.077,0.068,0.09
chrX,23216210,-,1.8,0.561,0.529,0.589
chrX,23216260,-,1.66,0.216,0.194,0.231
chrX,23216573,+,2.05,0.527,0.507,0.555
chrX,23216819,-,1.75,0.416,0.392,0.438
chrX,23216839,-,1.31,0.142,0.135,0.155
chrX,23217103,-,1.48,0.344,0.318,0.369
chrX,23217145,+,1.6,0.379,0.335,0.428
chrX,23217693,+,1.28,0.776,0.771,0.782
chrX,23218072,-,1.49,0.149,0.118,0.179
chrX,23218104,-,1.37,0.33,0.274,0.382
chrX,23218270,+,1.84,0.704,0.651,0.762
chrX,23218328,-,2.06,0.286,0.247,0.329
chrX,23218538,+,1.42,0.856,0.853,0.86
chrX,23219183,+,1.57,0.265,0.222,0.309
chrX,23219204,-,1.55,0.435,0.385,0.484
chrX,23219213,-,1.73,0.399,0.357,0.44
chrX,23219304,-,2.12,0.501,0.453,0.549
chrX,23219441,+,2.19,0.61,0.543,0.675
chrX,23219640,-,1.75,0.177,0.151,0.204
chrX,23219754,-,1.5,0.194,0.144,0.243
chrX,23219942,-,1.26,0.292,0.276,0.308
chrX,23219960,-,1.31,0.024,0.015,0.04
chrX,23220040,-,1.38,0.397,0.381,0.416
chrX,23220044,-,2.1,0.568,0.526,0.619
chrX,23220870,+,2.15,0.405,0.279,0.514
chrX,23220874,+,1.41,0.104,0.023,0.207
chrX,23221209,-,1.54,0.313,0.198,0.426
chrX,23221726,+,1.57,0.32,0.199,0.412
chrX,23222614,+,3.34,0.794,0.676,0.887
chrX,23223222,+,2.31,0.614,0.475,0.715
chrX,23223830,+,1.66,0.176,0.107,0.265
chrX,23223872,+,1.63,0.225,0.12,0.326
chrX,23224161,+,2.98,0.433,0.337,0.54
chrX,23225513,+,1.61,0.26,0.163,0.36
chrX,23225543,-,1.84,0.425,0.334,0.513
chrX,23225634,-,2.21,0.608,0.499,0.709
chrX,23227130,-,2.14,0.468,0.371,0.552
chrX,23227703,+,1.89,0.585,0.458,0.714
chrX,23227984,+,1.39,0.492,0.451,0.534
chrX,23232653,-,2.82,0.548,0.403,0.689
chrX,23233226,+,1.81,0.539,0.372,0.666
chrX,23234521,+,2.03,0.285,0.23,0.334
chrX,23234528,-,1.6,0.177,0.137,0.221
chrX,23234763,+,1.61,0.536,0.449,0.626
chrX,23234817,+,3.78,0.576,0.527,0.625
chrX,23234821,+,1.36,0.092,0.061,0.121
chrX,23235447,+,1.47,0.207,0.163,0.248
chrX,23235483,-,1.62,0.322,0.248,0.374
chrX,23235540,-,2.06,0.433,0.381,0.474
chrX,23235544,-,1.4,0.313,0.264,0.354
chrX,23235570,-,2.03,0.26,0.218,0.306
chrX,23235584,-,1.87,0.226,0.186,0.264
chrX,23235641,-,1.61,0.364,0.303,0.415
chrX,23235704,-,1.66,0.187,0.157,0.222
chrX,23235884,+,2.02,0.105,0.078,0.131
chrX,23236437,-,1.57,0.315,0.272,0.356
chrX,23236648,+,2.36,0.409,0.368,0.452
chrX,23236665,+,2.15,0.596,0.534,0.658
chrX,23236879,-,1.49,0.173,0.129,0.214
chrX,23236942,-,1.39,0.241,0.212,0.287
chrX,23237233,+,4.37,1,1,1
chrX,23237411,-,1.55,0.171,0.142,0.201
chrX,23237423,-,2.35,0.694,0.651,0.732
chrX,23237569,+,1.8,0.245,0.212,0.279
chrX,23237615,-,1.73,0.409,0.366,0.461
chrX,23237961,+,5.19,1,1,1
chrX,23238136,+,1.72,0.148,0.12,0.177
chrX,23238371,-,1.59,0.152,0.12,0.183
chrX,23238596,+,1.88,0.553,0.502,0.597
chrX,23238877,+,1.35,0.507,0.492,0.522
chrX,23238912,-,1.58,0.377,0.334,0.414
chrX,23238982,+,1.24,0.888,0.887,0.902
chrX,23239240,+,1.72,0.205,0.169,0.245
chrX,23239470,-,1.31,0.062,0.044,0.082
chrX,23239564,-,1.44,0.314,0.28,0.347
chrX,23240061,+,3.09,0.777,0.733,0.812
chrX,23240139,+,2.92,0.711,0.673,0.751
chrX,23240185,+,1.83,0.516,0.476,0.558
chrX,23240392,-,2.82,0.526,0.496,0.556
chrX,23240579,+,1.95,0.417,0.373,0.455
chrX,23240709,+,1.27,0.035,0.02,0.054
chrX,23240889,+,1.28,0.102,0.079,0.126
chrX,23241026,-,1.85,0.274,0.238,0.306
chrX,23241045,-,1.29,0.116,0.091,0.141
chrX,23253294,+,1.74,0.238,0.175,0.309
chrX,23253359,+,1.74,0.381,0.306,0.476
chrX,23253442,-,2,0.246,0.184,0.323
chrX,23253541,+,1.61,0.263,0.164,0.36
chrX,23253599,+,1.58,0.295,0.215,0.365
chrX,23259391,+,2.2,0.326,0.225,0.445
chrX,23261721,+,2.07,0.363,0.254,0.481
chrX,23262350,+,2.05,0.369,0.239,0.497
chrX,23266373,+,3.94,1,1,1
chrX,23271967,-,4.7,1,0.821,1
chrX,23274983,-,2.47,0.516,0.395,0.619
chrX,23275047,-,1.69,0.229,0.134,0.326
chrX,23275344,-,2.32,0.577,0.45,0.7
chrX,23275397,+,2.38,0.548,0.407,0.67
chrX,23275483,-,3.39,0.653,0.512,0.784
chrX,23275495,-,1.82,0.214,0.131,0.299
chrX,23275901,-,1.82,0.407,0.292,0.511
chrX,23275946,-,11.58,1,1,1
chrX,23275984,-,1.63,0.373,0.251,0.483
chrX,23276038,-,2,0.553,0.439,0.678
chrX,23276039,-,4.85,0.653,0.535,0.763
chrX,23276113,-,1.72,0.215,0.138,0.308
chrX,23276126,-,1.88,0.319,0.24,0.45
chrX,23276481,+,2.44,0.374,0.278,0.487
chrX,23276578,-,2.03,0.428,0.316,0.534
chrX,23276834,-,1.63,0.361,0.281,0.445
chrX,23276884,+,2.8,0.517,0.4,0.644
chrX,23276889,-,2.28,0.384,0.305,0.477
chrX,23277050,-,2.12,0.398,0.305,0.498
chrX,23277686,-,1.74,0.226,0.135,0.302
chrX,23277924,-,2.04,0.259,0.178,0.345
chrX,23278169,-,1.58,0.171,0.114,0.235
chrX,23278264,+,1.87,0.621,0.476,0.754
chrX,23278618,-,1.52,0.274,0.185,0.348
chrX,23278730,+,2.03,0.446,0.357,0.536
chrX,23278796,-,1.59,0.442,0.355,0.529
chrX,23278851,+,1.9,0.419,0.313,0.535
chrX,23278864,+,1.92,0.41,0.304,0.492
chrX,23278872,+,2.27,0.352,0.278,0.441
chrX,23279272,+,2.96,0.698,0.615,0.788
chrX,23279332,-,1.62,0.118,0.081,0.165
chrX,23279449,+,1.86,0.25,0.173,0.335
chrX,23279507,-,2,0.344,0.276,0.423
chrX,23279559,-,1.34,0.774,0.645,0.884
chrX,23279677,+,1.64,0.189,0.084,0.247
chrX,23279688,+,1.33,0.408,0.281,0.551
chrX,23279695,+,1.55,0.197,0.119,0.283
chrX,23279723,+,1.88,0.304,0.223,0.381
chrX,23279762,-,2.59,0.909,0.809,1
chrX,23279975,+,1.8,0.276,0.196,0.363
chrX,23280353,-,1.46,0.367,0.288,0.443
chrX,23280371,+,1.81,0.281,0.167,0.384
chrX,23280636,+,1.47,0.155,0.095,0.207
chrX,23281071,-,1.63,0.466,0.408,0.531
chrX,23281120,-,1.83,0.35,0.297,0.403
chrX,23281158,+,1.38,0.391,0.263,0.424
chrX,23281184,+,1.55,0.631,0.595,0.674
chrX,23281284,-,1.65,0.262,0.221,0.306
chrX,23281364,+,2.37,0.435,0.355,0.51
chrX,23281433,+,1.44,0.215,0.149,0.281
chrX,23281440,+,1.53,0.194,0.146,0.241
chrX,23281695,-,1.65,0.332,0.289,0.375
chrX,23281880,-,1.51,0.249,0.21,0.289
chrX,23282149,+,1.75,0.246,0.182,0.304
chrX,23283998,+,1.53,0.228,0.16,0.297
chrX,23284062,-,1.61,0.314,0.277,0.355
chrX,23284118,+,4.61,0.506,0.372,0.632
chrX,23284178,-,1.5,0.13,0.079,0.175
chrX,23333760,-,1.88,0.358,0.222,0.507
chrX,23334718,+,2.06,0.237,0.105,0.35
chrX,23334876,+,2.51,0.462,0.314,0.612
chrX,23335082,-,1.63,0.312,0.194,0.436
chrX,23335834,-,1.54,0.208,0.105,0.36
chrX,23335838,-,2.21,0.534,0.384,0.679
chrX,23335895,-,1.47,0.156,0.056,0.26
chrX,23340055,-,3.53,0.95,0.754,0.998
chrX,23341381,-,1.65,0.793,0.623,0.836
chrX,23341393,-,1.48,0.649,0.602,0.697
chrX,23341399,-,2.43,0.364,0.239,0.508
chrX,23342599,-,1.54,0.113,0.05,0.22
chrX,23342778,-,1.68,0.155,0.056,0.282
chrX,23342961,-,1.48,0.267,0.129,0.424
chrX,23346226,-,1.68,0.883,0.721,1
chrX,23358216,+,4.06,1,0.944,1
chrX,23369624,-,1.49,0.183,0.061,0.333
chrX,23376670,-,1.9,0.244,0.115,0.366
chrX,23377459,-,1.85,0.461,0.291,0.589
chrX,23377487,+,2.33,0.438,0.285,0.558
chrX,23377619,+,1.78,0.346,0.229,0.463
chrX,23377979,+,1.71,0.479,0.358,0.611
chrX,23378298,+,2.22,0.587,0.444,0.723
chrX,23378453,+,1.92,0.288,0.188,0.388
chrX,23378636,-,1.88,0.392,0.276,0.505
chrX,23379373,+,1.83,0.352,0.254,0.446
chrX,23379562,+,2.22,0.593,0.471,0.715
chrX,23379727,-,2.22,0.556,0.417,0.687
chrX,23380155,+,1.82,0.46,0.336,0.567
chrX,23380336,+,2.25,0.424,0.321,0.53
chrX,23380789,-,1.7,0.581,0.465,0.6
chrX,23380843,-,1.96,0.56,0.426,0.698
chrX,23380975,-,1.55,0.214,0.075,0.338
chrX,23381588,-,2.84,0.938,0.745,1
chrX,23381755,-,2.16,0.576,0.442,0.706
chrX,23381831,-,1.73,0.318,0.223,0.425
chrX,23382475,-,2.04,0.442,0.32,0.573
chrX,23382655,+,1.87,0.888,0.725,1
chrX,23382870,-,2.18,0.56,0.408,0.666
chrX,23382907,-,1.7,0.297,0.172,0.415
chrX,23383023,+,1.72,0.533,0.38,0.67
chrX,23383080,-,1.68,0.166,0.098,0.254
chrX,23383488,+,2.39,1,0.909,1
chrX,23383491,-,1.43,0.149,0.078,0.236
chrX,23383778,-,1.68,0.288,0.188,0.398
chrX,23383783,+,1.74,0.366,0.261,0.491
chrX,23385379,-,2.41,0.502,0.384,0.628
chrX,23385738,-,1.48,0.642,0.618,0.674
chrX,23386333,+,1.95,0.466,0.353,0.586
chrX,23387095,+,1.99,0.382,0.283,0.497
chrX,23387537,+,1.93,0.396,0.293,0.502
chrX,23388265,-,2.04,0.245,0.164,0.333
chrX,23388935,+,1.9,0.279,0.181,0.376
chrX,23389145,-,1.61,0.324,0.248,0.399
chrX,23389490,-,1.38,0.516,0.44,0.597
chrX,23392385,+,1.72,0.279,0.186,0.369
chrX,23393569,-,1.79,0.2,0.113,0.294
chrX,23393959,+,1.96,0.277,0.166,0.445
chrX,23394246,-,1.74,0.36,0.222,0.501
chrX,23401146,+,3.27,1,1,1
chrX,23401351,+,2.64,0.541,0.407,0.685
chrX,23402313,+,1.64,0.246,0.137,0.361
chrX,23402872,+,2.78,0.857,0.703,1
chrX,23404739,-,1.94,0.489,0.346,0.626
chrX,23404748,+,1.47,0.411,0.282,0.534
chrX,23405590,+,1.49,0.484,0.387,0.536
chrX,23407655,+,2.08,0.389,0.259,0.527
chrX,23408016,+,1.51,0.501,0.375,0.655
chrX,23408309,-,1.6,0.292,0.205,0.389
chrX,23408481,-,1.51,0.304,0.204,0.392
chrX,23408561,+,2.04,0.248,0.171,0.342
chrX,23408648,+,2,0.594,0.459,0.723
chrX,23408666,+,2.42,0.493,0.394,0.596
chrX,23408925,-,1.43,0.272,0.187,0.369
chrX,23409248,-,1.64,0.384,0.272,0.49
chrX,23409512,-,2.03,0.543,0.432,0.647
chrX,23410004,-,2.13,0.453,0.348,0.547
chrX,23410078,-,1.88,0.451,0.393,0.499
chrX,23411738,+,1.98,0.32,0.206,0.442
chrX,23412191,+,2.22,0.405,0.284,0.496
chrX,23412869,-,2.58,0.554,0.446,0.663
chrX,23412909,-,2.06,0.29,0.21,0.381
chrX,23412923,-,1.7,0.187,0.11,0.274
chrX,23413680,+,2.02,0.286,0.199,0.381
chrX,23414190,+,1.97,0.228,0.158,0.308
chrX,23414631,-,2.17,0.544,0.455,0.642
chrX,23414717,-,1.72,0.416,0.284,0.536
chrX,23415123,-,2.12,0.443,0.336,0.539
chrX,23420423,-,1.63,0.165,0.056,0.269
chrX,23420431,-,1.63,0.148,0.054,0.238
chrX,23420439,-,1.44,0.309,0.188,0.39
chrX,23431632,-,1.83,0.334,0.193,0.475
chrX,23432766,-,1.73,0.254,0.13,0.387
chrX,23434743,+,5.18,0.996,0.89,0.999
chrX,23472107,+,1.55,0.165,0.044,0.301
chrX,23472314,+,1.94,0.342,0.22,0.444
chrX,23472367,+,1.51,0.136,0.015,0.23
chrX,23472735,+,2.26,0.407,0.303,0.514
chrX,23472988,-,3.15,0.643,0.52,0.796
chrX,23473066,-,3.53,0.741,0.6,0.888
chrX,23473096,+,2.65,0.536,0.388,0.654
chrX,23524288,+,3.13,1,0.724,1
chrX,23531535,-,2.03,0.37,0.263,0.473
chrX,23531896,-,2.07,0.522,0.383,0.635
chrX,23532035,-,3.9,0.579,0.463,0.682
chrX,23532324,+,1.74,0.251,0.163,0.337
chrX,23532343,-,1.35,0.071,0.02,0.123
chrX,23532504,-,3.25,0.802,0.714,0.921
chrX,23532895,-,2.33,0.536,0.462,0.616
chrX,23533344,+,1.47,0.091,0.052,0.14
chrX,23533361,+,1.78,0.241,0.141,0.327
chrX,23533414,+,2.22,0.772,0.681,0.876
chrX,23533724,+,1.39,0.094,0.046,0.154
chrX,23533911,+,1.41,0.246,0.171,0.323
chrX,23534488,-,2.35,0.419,0.31,0.538
chrX,23534686,-,1.54,0.078,0.04,0.121
chrX,23534892,+,1.73,0.451,0.355,0.539
chrX,23534918,+,1.82,0.492,0.386,0.588
chrX,23535297,+,2.12,0.48,0.402,0.552
chrX,23535543,-,1.96,0.473,0.384,0.556
chrX,23535830,+,1.79,0.258,0.201,0.331
