chr,coordinate,strand,IPDRatio,frac,fracLow,fracUp
Ecoli,4341816,+,5.4,0.913,0.754,1
Ecoli,4341817,-,6.37,1,0.999,1
Ecoli,4341905,+,6.18,1,0.911,1
Ecoli,4341906,-,4.91,0.97,0.799,1
Ecoli,4343432,+,5.76,0.971,0.752,1
Ecoli,4343433,-,6.27,0.983,0.868,1
Ecoli,4343525,+,5.5,1,0.931,1
Ecoli,4343526,-,6.21,1,0.854,1
Ecoli,4343544,+,5.47,0.96,0.806,1
Ecoli,4343578,+,6.42,0.984,0.853,1
Ecoli,4343579,-,4.42,0.971,0.812,1
Ecoli,4343606,+,5.59,0.987,0.962,1
Ecoli,4343607,-,7.31,0.998,0.995,1
Ecoli,4343612,+,5.91,1,0.976,1
Ecoli,4343613,-,5.48,0.912,0.751,1
Ecoli,4343889,+,4.87,1,0.85,1
Ecoli,4343890,-,5.99,0.924,0.742,1
Ecoli,4343927,+,5.79,0.958,0.808,1
Ecoli,4343928,-,4.94,1,0.882,1
Ecoli,4344061,-,6.81,0.983,0.841,1
Ecoli,4344695,+,4.43,0.996,0.94,1
Ecoli,4344696,-,4.63,0.991,0.889,1
Ecoli,4344701,+,4.88,1,0.981,1
Ecoli,4344702,-,5.11,0.934,0.828,1
Ecoli,4345640,+,4.21,0.971,0.715,1
Ecoli,4345641,-,4.97,1,0.847,1
Ecoli,4345951,+,6.2,0.958,0.82,1
Ecoli,4345980,+,4.17,1,0.978,1
Ecoli,4345981,-,5.42,1,0.849,1
Ecoli,4346071,+,4.94,0.961,0.787,1
Ecoli,4346072,-,4.81,1,0.994,1
Ecoli,4346079,+,7.38,1,0.923,1
Ecoli,4346080,-,4.49,0.985,0.816,1
Ecoli,4346218,+,6.89,0.985,0.887,1
Ecoli,4346323,+,6.67,1,1,1
Ecoli,4346324,-,5.43,1,0.958,1
Ecoli,4346992,+,6.02,0.956,0.832,1
Ecoli,4346993,-,4.73,0.984,0.816,1
Ecoli,4347099,+,5.16,0.985,0.862,1
Ecoli,4347100,-,5.41,1,0.985,1
Ecoli,4347432,+,6.9,1,1,1
Ecoli,4347551,+,5.58,0.962,0.81,1
Ecoli,4347552,-,5.76,0.997,0.993,1
Ecoli,4347620,+,5.96,1,0.927,1
Ecoli,4347621,-,6.49,1,0.973,1
Ecoli,4347630,+,5.93,1,0.876,1
Ecoli,4347631,-,6.83,1,0.978,1
Ecoli,4347828,+,5.07,0.917,0.758,1
Ecoli,4347829,-,5.61,0.945,0.799,1
Ecoli,4348148,+,5.91,1,0.944,1
Ecoli,4348149,-,8.37,0.961,0.815,1
Ecoli,4348179,+,5.02,0.839,0.693,0.985
Ecoli,4348180,-,6.85,1,0.949,1
Ecoli,4348226,+,4.46,1,0.89,1
Ecoli,4348227,-,6.13,0.985,0.795,1
Ecoli,4348398,+,5.44,0.938,0.776,1
Ecoli,4348399,-,6.32,0.935,0.757,1
Ecoli,4348789,+,5.64,0.985,0.825,1
Ecoli,4348790,-,4.03,0.908,0.716,1
Ecoli,4349078,+,5.45,0.998,0.997,1
Ecoli,4349220,+,4.99,1,0.939,1
Ecoli,4349221,-,4.51,0.998,0.889,1
Ecoli,4349310,+,7.49,1,1,1
Ecoli,4349311,-,5.02,0.914,0.746,1
Ecoli,4349582,+,4.47,0.904,0.731,1
Ecoli,4349618,+,6.05,0.998,0.872,1
Ecoli,4349619,-,4.87,0.913,0.728,1
Ecoli,4349721,+,5.27,0.975,0.84,1
Ecoli,4349722,-,4.08,0.948,0.776,1
Ecoli,4350030,+,4.72,1,0.942,1
Ecoli,4350031,-,5.38,1,0.875,1
Ecoli,4350205,+,4.87,0.985,0.839,1
Ecoli,4350206,-,5.34,0.985,0.83,1
Ecoli,4350224,+,5.56,1,0.907,1
Ecoli,4350225,-,7.07,1,0.912,1
Ecoli,4350245,+,5.15,0.96,0.846,1
Ecoli,4350254,-,6,0.907,0.72,1
Ecoli,4350488,+,4.89,1,0.889,1
Ecoli,4350489,-,6.22,1,0.929,1
Ecoli,4350621,+,4.17,1,0.878,1
Ecoli,4350622,-,4.96,1,0.953,1
Ecoli,4350756,-,6.78,1,0.938,1
Ecoli,4350944,-,4.55,0.899,0.726,1
Ecoli,4351055,-,2.86,0.971,0.942,1
Ecoli,4351136,+,4.42,0.976,0.812,1
Ecoli,4351137,-,6.03,0.938,0.752,1
Ecoli,4351169,+,6.05,0.964,0.8,1
Ecoli,4351170,-,5.67,0.948,0.756,1
Ecoli,4351381,+,7.9,0.921,0.774,1
Ecoli,4351382,-,5.2,1,0.939,1
Ecoli,4351598,+,5.02,0.997,0.954,1
Ecoli,4351847,+,5.53,1,0.913,1
Ecoli,4351848,-,6.06,1,0.951,1
Ecoli,4351895,-,4.69,1,0.804,1
Ecoli,4351987,+,5.39,1,0.883,1
Ecoli,4351988,-,4.74,0.994,0.779,1
Ecoli,4353413,+,7.77,1,0.975,1
Ecoli,4353595,-,5.55,0.953,0.773,1
Ecoli,4354232,+,6.48,0.991,0.906,1
Ecoli,4354367,+,6.65,1,1,1
Ecoli,4354368,-,5.22,0.982,0.793,1
Ecoli,4354385,+,6.09,0.962,0.803,1
Ecoli,4354386,-,5.46,1,0.892,1
Ecoli,4354768,-,6.04,1,1,1
Ecoli,4355030,+,9.49,1,0.954,1
Ecoli,4355031,-,5.6,0.944,0.778,1
Ecoli,4355533,+,4.7,1,0.888,1
Ecoli,4355534,-,5.47,0.968,0.782,1
Ecoli,4355626,+,5.56,1,0.98,1
Ecoli,4355635,-,2.96,1,0.958,1
Ecoli,4355648,+,5.81,0.937,0.768,1
Ecoli,4355649,-,6.25,0.942,0.772,1
Ecoli,4355690,+,5.51,0.949,0.766,1
Ecoli,4355691,-,5.74,1,0.911,1
Ecoli,4356016,+,5.44,1,0.891,1
Ecoli,4356017,-,5.79,1,0.88,1
Ecoli,4356365,+,6.51,0.956,0.738,1
Ecoli,4356366,-,6.15,0.992,0.989,1
Ecoli,4356624,+,6.83,1,0.937,1
Ecoli,4356625,-,5.75,0.988,0.855,0.995
Ecoli,4356673,-,5.98,0.975,0.726,1
Ecoli,4356806,+,5.77,1,0.907,1
Ecoli,4356807,-,4.63,1,0.935,1
Ecoli,4356887,+,5.22,0.915,0.724,1
Ecoli,4356888,-,6.12,1,0.998,1
Ecoli,4357152,+,5.7,0.986,0.833,1
Ecoli,4357247,+,7.67,1,0.88,1
Ecoli,4357248,-,6.87,1,0.932,1
Ecoli,4357302,+,5.63,0.959,0.761,1
Ecoli,4357303,-,5.81,0.929,0.761,1
Ecoli,4357320,+,6.65,1,1,1
Ecoli,4357321,-,4.93,1,0.971,1
Ecoli,4357344,+,5.92,1,0.996,1
Ecoli,4357345,-,4.8,0.936,0.753,1
Ecoli,4357486,-,4.51,1,0.869,1
Ecoli,4358042,+,5.56,0.986,0.965,1
Ecoli,4358043,-,6.96,1,0.914,1
Ecoli,4358268,+,7.32,1,0.904,1
Ecoli,4358269,-,6.4,1,0.857,1
Ecoli,4358481,+,5.44,0.953,0.788,1
Ecoli,4358482,-,5.53,1,0.911,1
Ecoli,4358869,+,7.63,0.985,0.849,1
Ecoli,4358870,-,5.98,0.946,0.793,1
Ecoli,4359028,+,5.44,1,0.825,1
Ecoli,4359466,+,6.44,1,0.872,1
Ecoli,4359681,+,5.91,1,0.94,1
Ecoli,4360012,+,5.15,0.965,0.738,1
Ecoli,4360212,+,8.87,0.986,0.802,1
Ecoli,4360213,-,5.07,1,0.837,1
Ecoli,4360600,+,6.81,0.916,0.727,1
Ecoli,4360601,-,5.69,0.895,0.719,1
Ecoli,4361830,+,4.7,1,1,1
Ecoli,4361831,-,4.83,0.947,0.81,1
Ecoli,4362889,+,7.08,0.975,0.79,1
Ecoli,4362890,-,5.17,0.985,0.822,1
Ecoli,4362952,+,4.76,1,0.871,1
Ecoli,4362953,-,5.37,1,0.864,1
Ecoli,4362982,+,5.8,0.942,0.753,1
Ecoli,4362983,-,8.21,1,0.965,1
Ecoli,4363358,-,4.78,1,0.882,1
Ecoli,4363621,+,5.69,1,0.986,1
Ecoli,4363937,+,5.88,0.989,0.835,1
Ecoli,4364144,+,6.38,1,0.821,1
Ecoli,4364145,-,6.7,0.988,0.849,1
Ecoli,4364525,+,6.4,0.986,0.761,1
Ecoli,4364526,-,4.38,0.86,0.708,1
Ecoli,4364749,+,8.19,1,0.95,1
Ecoli,4364750,-,6.1,1,1,1
Ecoli,4364849,+,5.78,1,0.986,1
Ecoli,4364850,-,6.13,0.921,0.759,1
Ecoli,4364882,+,6.6,1,0.974,1
Ecoli,4364883,-,5.34,1,0.899,1
Ecoli,4364941,+,7.18,1,0.953,1
Ecoli,4364942,-,4.76,0.972,0.83,1
Ecoli,4365017,+,6.08,1,1,1
Ecoli,4365018,-,7.59,1,0.959,1
Ecoli,4365229,+,7.58,1,0.869,1
Ecoli,4365230,-,5.33,0.974,0.767,1
Ecoli,4365468,+,7.17,1,0.95,1
Ecoli,4365821,+,5.04,1,0.96,1
Ecoli,4365822,-,4.81,0.918,0.752,1
Ecoli,4365984,-,5.47,0.961,0.763,1
Ecoli,4366183,+,5.82,1,0.866,1
Ecoli,4366184,-,5.6,1,0.887,1
Ecoli,4366352,+,8.13,1,0.833,1
Ecoli,4366353,-,5.02,0.884,0.727,1
Ecoli,4366496,+,5.07,1,0.933,1
Ecoli,4366497,-,7.12,1,0.905,1
Ecoli,4366508,+,8.04,1,0.929,1
Ecoli,4366509,-,6.88,0.977,0.812,1
Ecoli,4366736,+,7.05,1,0.87,1
Ecoli,4366737,-,4.53,0.981,0.79,1
Ecoli,4367393,+,8.09,1,0.913,1
Ecoli,4367394,-,3.48,0.915,0.745,1
Ecoli,4367525,+,6.93,1,0.91,1
Ecoli,4367526,-,5.62,0.896,0.719,1
Ecoli,4368022,-,3.22,1,1,1
Ecoli,4368055,+,5.07,1,0.957,1
Ecoli,4368056,-,6.1,1,0.931,1
Ecoli,4368298,+,5.02,1,0.873,1
Ecoli,4368299,-,4.88,1,0.944,1
Ecoli,4368439,+,5.25,0.98,0.793,1
Ecoli,4368440,-,4.55,0.956,0.805,1
Ecoli,4368475,+,6.1,0.963,0.809,1
Ecoli,4368476,-,7.94,0.986,0.915,1
Ecoli,4368526,-,5.2,0.949,0.732,1
Ecoli,4368898,+,6.71,0.933,0.729,1
Ecoli,4369115,+,6.2,0.927,0.792,1
Ecoli,4369116,-,6.83,0.966,0.828,1
Ecoli,4369127,+,7.05,1,1,1
Ecoli,4369128,-,8.63,1,0.971,1
Ecoli,4369224,-,5.59,1,0.982,1
Ecoli,4369400,+,6.39,0.893,0.737,1
Ecoli,4369401,-,5.66,0.89,0.712,1
Ecoli,4370334,+,5.3,1,1,1
Ecoli,4370343,-,4.49,0.922,0.733,1
Ecoli,4370554,+,6.5,0.984,0.837,1
Ecoli,4370555,-,5.49,1,0.877,1
Ecoli,4370710,+,7.02,1,0.957,1
Ecoli,4370711,-,4.85,1,0.835,1
Ecoli,4370719,-,5.55,1,0.984,1
Ecoli,4370919,+,5.27,1,0.993,1
Ecoli,4370920,-,4.27,0.956,0.793,1
Ecoli,4370940,+,6.7,0.971,0.846,1
Ecoli,4370941,-,6.03,0.989,0.835,1
Ecoli,4371508,+,5.12,0.896,0.733,1
Ecoli,4371509,-,4.86,1,0.876,1
Ecoli,4371769,+,5.07,0.89,0.713,1
Ecoli,4371770,-,6.54,0.971,0.934,0.994
Ecoli,4371872,+,5.34,0.966,0.752,1
Ecoli,4371873,-,8.59,1,0.906,1
Ecoli,4371925,+,4.75,0.959,0.809,1
Ecoli,4371926,-,6.7,0.924,0.779,1
Ecoli,4371937,+,5.47,0.955,0.788,1
Ecoli,4371938,-,6.84,1,0.857,1
Ecoli,4371997,+,4.65,0.99,0.819,1
Ecoli,4371998,-,7.32,0.897,0.758,1
Ecoli,4372069,+,6.88,1,1,1
Ecoli,4372283,-,6.17,0.942,0.768,1
Ecoli,4372384,+,5.75,0.973,0.813,1
Ecoli,4372385,-,6.55,1,0.976,1
Ecoli,4372490,-,6.4,0.985,0.855,1
Ecoli,4372508,+,4.5,0.988,0.881,1
Ecoli,4372509,-,8.06,1,1,1
Ecoli,4372567,+,6.81,0.989,0.815,1
Ecoli,4372568,-,6.88,0.929,0.797,1
Ecoli,4373029,+,8.15,1,0.929,1
Ecoli,4373030,-,6.46,1,0.891,1
Ecoli,4373167,+,5.28,1,0.833,1
Ecoli,4373168,-,5.97,0.962,0.8,1
Ecoli,4373306,+,5.93,1,0.912,1
Ecoli,4373307,-,6.34,1,0.882,1
Ecoli,4373434,+,6.54,0.95,0.777,1
Ecoli,4373435,-,6.05,1,0.879,1
Ecoli,4373546,+,5.18,0.967,0.81,0.982
Ecoli,4373547,-,5.22,0.998,0.994,1
Ecoli,4374650,+,4.03,1,0.855,1
Ecoli,4374651,-,6.51,0.955,0.748,1
Ecoli,4375056,+,8.62,0.989,0.977,1
Ecoli,4375057,-,6.27,0.954,0.777,1
Ecoli,4375142,+,6.76,0.991,0.909,1
Ecoli,4375160,+,8.49,1,0.878,1
Ecoli,4375161,-,4.59,0.932,0.778,1
Ecoli,4375448,+,4.1,0.959,0.761,1
Ecoli,4375449,-,5.18,0.908,0.747,1
Ecoli,4375475,+,4.45,1,0.86,1
Ecoli,4375476,-,6.44,1,0.962,1
Ecoli,4375583,+,5.72,1,0.928,1
Ecoli,4376024,+,4.89,0.961,0.781,1
Ecoli,4376025,-,5.13,0.992,0.869,1
Ecoli,4376065,+,5.32,1,1,1
Ecoli,4376066,-,4.77,1,0.906,1
Ecoli,4376114,+,6.18,0.974,0.823,1
Ecoli,4376115,-,4.28,0.978,0.814,1
Ecoli,4376578,-,8.09,1,0.896,1
Ecoli,4376835,-,1.61,0.202,0.092,0.35
Ecoli,4377357,+,4.95,1,0.936,1
Ecoli,4377358,-,6.01,1,0.841,1
Ecoli,4377573,+,5.56,1,0.92,1
Ecoli,4377574,-,6.14,1,0.847,1
Ecoli,4378586,+,6.24,0.908,0.754,1
Ecoli,4378587,-,5.05,1,0.849,1
Ecoli,4378636,+,4.92,0.965,0.828,1
Ecoli,4378637,-,6.43,1,0.985,1
Ecoli,4378823,+,4.88,0.898,0.739,1
Ecoli,4378824,-,6.19,0.967,0.841,1
Ecoli,4378871,-,4.79,0.991,0.891,1
Ecoli,4379100,+,5.32,1,0.901,1
Ecoli,4379101,-,5.31,1,1,1
Ecoli,4379152,+,6.13,0.995,0.981,1
Ecoli,4379153,-,5.88,1,0.977,1
Ecoli,4379270,-,5.37,1,0.886,1
Ecoli,4379549,+,4.26,0.868,0.773,0.958
Ecoli,4379550,-,4.68,0.978,0.855,0.999
Ecoli,4379562,-,4.73,0.914,0.753,0.993
Ecoli,4379858,+,6.39,0.974,0.898,0.987
Ecoli,4379859,-,6.39,1,0.977,1
Ecoli,4380131,+,5.21,0.872,0.745,1
Ecoli,4380168,+,7.59,1,0.906,1
Ecoli,4380169,-,4.45,0.979,0.804,1
Ecoli,4380212,+,7.72,1,0.962,1
Ecoli,4380213,-,4.91,1,0.939,1
Ecoli,4380964,+,5.74,0.975,0.955,1
Ecoli,4380965,-,6.51,1,0.827,1
Ecoli,4381002,+,5.78,1,0.907,1
Ecoli,4381003,-,6.01,0.967,0.815,1
Ecoli,4381224,+,5.79,0.986,0.861,1
Ecoli,4381290,+,4.69,0.999,0.846,1
Ecoli,4381291,-,7.85,1,0.929,1
Ecoli,4381768,+,6.46,0.951,0.835,1
Ecoli,4381769,-,6.77,0.974,0.832,1
Ecoli,4381871,-,6.26,1,1,1
Ecoli,4382142,+,6.12,0.995,0.972,1
Ecoli,4382143,-,5.5,1,0.981,1
Ecoli,4382298,+,4.78,0.945,0.747,1
Ecoli,4382299,-,4.93,1,0.865,1
Ecoli,4382460,+,4.58,0.947,0.791,1
Ecoli,4382461,-,6.87,1,0.877,1
Ecoli,4382531,+,7.2,1,0.966,1
Ecoli,4382532,-,5.42,0.998,0.989,1
Ecoli,4382718,+,7.96,1,0.981,1
Ecoli,4382719,-,8,0.998,0.848,1
Ecoli,4382738,-,6.93,1,1,1
Ecoli,4383041,-,6.43,1,0.983,1
Ecoli,4383328,+,5.89,0.926,0.76,1
Ecoli,4383329,-,6.12,1,0.88,1
Ecoli,4383548,-,6.04,1,0.878,1
Ecoli,4383888,-,4.45,0.894,0.723,1
Ecoli,4385098,-,6.25,1,0.904,1
Ecoli,4385562,+,6.51,1,0.809,1
Ecoli,4385563,-,4.53,0.953,0.785,1
Ecoli,4386196,-,5.64,1,0.949,1
Ecoli,4386275,+,5.48,1,1,1
Ecoli,4386276,-,7.68,0.987,0.874,1
Ecoli,4386310,-,6.02,1,0.843,1
Ecoli,4386539,+,7.48,1,0.936,1
Ecoli,4386540,-,6.96,1,0.973,1
Ecoli,4387005,+,4.2,1,0.965,1
Ecoli,4387006,-,5.47,1,0.932,1
Ecoli,4387061,+,6.8,1,0.963,1
Ecoli,4387062,-,6.76,0.972,0.829,1
Ecoli,4387175,+,5.14,1,0.991,1
Ecoli,4387176,-,4.41,1,0.85,1
Ecoli,4387200,+,6.46,0.985,0.769,1
Ecoli,4387201,-,5.51,1,1,1
Ecoli,4387832,+,7.03,0.966,0.949,0.991
Ecoli,4387833,-,5.65,1,0.86,1
Ecoli,4388024,+,5.28,1,0.907,1
Ecoli,4388025,-,5.06,0.93,0.753,1
Ecoli,4388315,+,4.54,0.941,0.722,1
Ecoli,4388316,-,5.56,0.987,0.903,1
Ecoli,4388437,+,6.21,1,0.84,1
Ecoli,4388438,-,6.99,1,0.988,1
Ecoli,4388531,+,5.88,0.921,0.739,1
Ecoli,4388532,-,5.72,0.986,0.901,1
Ecoli,4388907,+,4.84,0.931,0.703,1
Ecoli,4388908,-,5.11,1,0.874,1
Ecoli,4389369,+,5.5,1,0.994,1
Ecoli,4389378,-,6.28,1,0.889,1
Ecoli,4389448,-,5.1,1,0.925,1
Ecoli,4389872,+,6.15,1,1,1
Ecoli,4389873,-,5.39,0.994,0.882,1
Ecoli,4389888,+,7.55,1,0.88,1
Ecoli,4389889,-,4.62,1,0.881,1
Ecoli,4390118,+,4.99,1,1,1
Ecoli,4390119,-,4.56,0.928,0.778,1
Ecoli,4390244,+,5.3,1,0.81,1
Ecoli,4390245,-,5.93,0.998,0.919,1
Ecoli,4390394,+,4.9,0.928,0.734,1
Ecoli,4390395,-,6.19,0.952,0.735,1
Ecoli,4390412,+,4.77,0.957,0.802,1
Ecoli,4390413,-,4.6,1,0.975,1
Ecoli,4390589,+,3.85,0.968,0.763,1
Ecoli,4390590,-,4.76,0.922,0.755,1
Ecoli,4390810,-,6.9,1,0.879,1
Ecoli,4391223,+,6.42,1,0.877,1
Ecoli,4391224,-,7.45,1,0.898,1
Ecoli,4391569,+,3.7,0.993,0.732,1
Ecoli,4391634,+,6.12,0.993,0.969,1
Ecoli,4391635,-,5.31,0.996,0.949,1
Ecoli,4391638,+,7.89,1,0.888,1
Ecoli,4391639,-,6.09,1,1,1
Ecoli,4391659,+,6.83,1,0.957,1
Ecoli,4391660,-,5.76,1,0.933,1
Ecoli,4391671,+,5.16,0.901,0.715,1
Ecoli,4391672,-,4.41,0.915,0.733,1
Ecoli,4391848,+,6.15,1,0.915,1
Ecoli,4391849,-,5.38,1,0.951,1
Ecoli,4392859,+,3.92,0.944,0.752,1
Ecoli,4392860,-,4.5,0.903,0.716,1
Ecoli,4393182,+,6.79,1,0.875,1
Ecoli,4393183,-,7.79,1,0.958,1
Ecoli,4393376,+,5.43,1,0.946,1
Ecoli,4393377,-,6.22,0.969,0.82,1
Ecoli,4393510,+,5.91,1,1,1
Ecoli,4393511,-,4.49,1,0.931,1
Ecoli,4393972,+,7.02,0.977,0.768,1
Ecoli,4394050,+,5.63,1,1,1
Ecoli,4394051,-,5.85,0.916,0.751,1
Ecoli,4394420,+,4.99,0.985,0.841,1
Ecoli,4394421,-,5.31,0.966,0.868,1
Ecoli,4394457,+,5.74,1,0.912,1
Ecoli,4394458,-,4.93,1,1,1
Ecoli,4394618,+,6.64,0.995,0.785,1
Ecoli,4394619,-,6.66,0.98,0.753,1
Ecoli,4394628,+,6.88,1,0.846,1
Ecoli,4394629,-,7.18,1,0.904,1
Ecoli,4394823,+,6.3,0.957,0.783,1
Ecoli,4394824,-,6.93,0.996,0.865,1
Ecoli,4394853,+,5.83,0.962,0.773,1
Ecoli,4394854,-,7.79,1,0.892,1
Ecoli,4395179,+,7.56,0.983,0.926,1
Ecoli,4395180,-,4.85,0.995,0.845,1
Ecoli,4395532,-,5.24,1,1,1
Ecoli,4395841,+,7.53,0.969,0.832,1
Ecoli,4395842,-,4.59,0.949,0.749,1
Ecoli,4395867,+,8.37,1,0.858,1
Ecoli,4395868,-,4.6,0.989,0.856,0.998
Ecoli,4396202,-,5.08,1,0.835,1
Ecoli,4396366,+,5.95,0.952,0.804,1
Ecoli,4396367,-,3.71,1,0.785,1
Ecoli,4396441,+,7.52,1,0.877,1
Ecoli,4396450,-,4.57,1,0.816,1
Ecoli,4396762,+,6.09,1,0.953,1
Ecoli,4397109,+,5.58,0.997,0.917,1
Ecoli,4397110,-,4.65,0.898,0.74,1
Ecoli,4397383,+,6.43,1,1,1
Ecoli,4397384,-,6.48,0.998,0.887,1
Ecoli,4397665,+,6.76,1,0.869,1
Ecoli,4397666,-,5.25,1,0.835,1
Ecoli,4397857,+,6.07,0.979,0.839,1
Ecoli,4397858,-,5.79,1,0.899,1
Ecoli,4397931,+,5.32,0.894,0.728,1
Ecoli,4397970,+,4.9,1,0.812,1
Ecoli,4397971,-,6.01,0.956,0.818,1
Ecoli,4398109,+,5.58,1,0.895,1
Ecoli,4398110,-,6.33,0.956,0.805,1
Ecoli,4398136,+,6.04,1,0.874,1
Ecoli,4398137,-,4.05,0.997,0.846,1
Ecoli,4398205,+,4.4,0.912,0.708,1
Ecoli,4398206,-,4.85,0.998,0.867,1
Ecoli,4398213,+,4.94,0.979,0.789,1
Ecoli,4398214,-,5.94,0.942,0.8,1
Ecoli,4398225,+,5.24,1,1,1
Ecoli,4398226,-,4.77,0.976,0.844,1
Ecoli,4398260,-,6.13,0.983,0.801,1
Ecoli,4398291,+,5.36,1,0.82,1
Ecoli,4398292,-,6.08,1,0.912,1
Ecoli,4399070,+,3.56,1,0.823,1
Ecoli,4399472,+,4.99,0.908,0.701,1
Ecoli,4399473,-,6.59,1,0.993,1
Ecoli,4399552,+,5.42,0.94,0.708,1
Ecoli,4399553,-,5.89,1,1,1
Ecoli,4399709,+,4.67,0.913,0.73,1
Ecoli,4399710,-,6.97,1,1,1
Ecoli,4399742,+,4.65,0.995,0.797,1
Ecoli,4399743,-,6.86,0.992,0.927,0.998
Ecoli,4400407,-,5.33,0.985,0.836,1
Ecoli,4400417,+,4.81,1,0.804,1
Ecoli,4400418,-,5.06,0.939,0.741,1
Ecoli,4400632,+,4.55,1,1,1
Ecoli,4400633,-,5.42,0.981,0.818,1
Ecoli,4400650,+,3.25,0.976,0.714,1
Ecoli,4401456,+,4.5,1,0.83,1
Ecoli,4401457,-,6.64,1,1,1
Ecoli,4401584,+,4.96,0.891,0.717,1
Ecoli,4401585,-,6.17,0.998,0.925,1
Ecoli,4401599,+,6.4,0.937,0.755,1
Ecoli,4401600,-,5.44,0.993,0.843,1
Ecoli,4401627,-,6,0.965,0.793,1
Ecoli,4401660,+,5.91,1,0.94,1
Ecoli,4401661,-,6.23,1,0.891,1
Ecoli,4401894,-,4.95,0.928,0.759,1
Ecoli,4401935,+,4.53,0.999,0.947,1
Ecoli,4401936,-,5.71,1,0.849,1
Ecoli,4401947,+,4.87,1,1,1
Ecoli,4401948,-,5.73,0.931,0.761,1
Ecoli,4402008,+,6.12,0.978,0.787,1
Ecoli,4402009,-,5.4,0.909,0.774,1
Ecoli,4402223,+,5.65,1,0.926,1
Ecoli,4402224,-,6.61,1,1,1
Ecoli,4403561,+,7.18,0.987,0.825,1
Ecoli,4403562,-,6.11,1,0.857,1
Ecoli,4403936,+,4.86,1,0.884,1
Ecoli,4403937,-,6.91,1,0.918,1
Ecoli,4403966,+,5.76,0.998,0.993,1
Ecoli,4403967,-,7.42,1,1,1
Ecoli,4404168,+,5.83,0.912,0.711,1
Ecoli,4404169,-,7.61,0.992,0.939,1
Ecoli,4404477,-,4.51,0.95,0.788,1
Ecoli,4404600,-,5.38,1,0.885,1
Ecoli,4404744,+,5.55,0.957,0.792,1
Ecoli,4404745,-,4.71,0.893,0.732,1
Ecoli,4404752,-,5.43,0.985,0.843,1
Ecoli,4404898,+,4.64,0.984,0.932,1
Ecoli,4404907,-,4.47,0.984,0.748,1
Ecoli,4405005,+,5.36,0.904,0.712,1
Ecoli,4405006,-,5.26,0.988,0.836,1
Ecoli,4405065,+,4.17,0.965,0.784,1
Ecoli,4405066,-,6.7,1,1,1
Ecoli,4405849,+,5.13,0.907,0.72,1
Ecoli,4405850,-,6.25,0.994,0.914,1
Ecoli,4405917,+,4.3,1,0.889,1
Ecoli,4405918,-,5.99,1,0.834,1
Ecoli,4405942,+,5.4,0.966,0.729,1
Ecoli,4405943,-,4.98,0.904,0.718,1
Ecoli,4406232,+,3.92,0.998,0.765,1
Ecoli,4406233,-,6.11,0.906,0.746,1
Ecoli,4406333,+,5.51,0.985,0.816,1
Ecoli,4406342,-,5.21,0.96,0.778,1
Ecoli,4406405,-,4.16,0.937,0.735,1
Ecoli,4406664,+,6.4,0.956,0.783,1
Ecoli,4406665,-,6.14,0.964,0.815,1
Ecoli,4407018,+,4.44,0.986,0.738,1
Ecoli,4407019,-,4.85,0.937,0.703,1
Ecoli,4407195,+,6.72,1,1,1
Ecoli,4407196,-,6.7,1,0.922,1
Ecoli,4407200,+,5.76,1,0.845,1
Ecoli,4407201,-,6.91,1,0.907,1
Ecoli,4407439,-,5.98,1,0.932,1
Ecoli,4407832,-,6.03,0.998,0.924,1
Ecoli,4407837,+,8.58,1,0.925,1
Ecoli,4407838,-,6.54,1,0.926,1
Ecoli,4407932,+,7.57,1,0.871,1
Ecoli,4407933,-,6.11,0.985,0.81,1
Ecoli,4408236,+,4.17,1,0.839,1
Ecoli,4408237,-,6.24,1,1,1
Ecoli,4408299,+,6.6,1,0.891,1
Ecoli,4408300,-,6.57,1,0.876,1
Ecoli,4408764,+,6.78,1,0.942,1
Ecoli,4408765,-,6.99,1,1,1
Ecoli,4408826,+,7.87,1,0.933,1
Ecoli,4408827,-,5.62,0.942,0.796,1
Ecoli,4409095,+,5.28,1,0.844,1
Ecoli,4409217,+,4.1,0.93,0.747,1
Ecoli,4409218,-,4.87,1,0.897,1
Ecoli,4409525,+,4.98,1,0.906,1
Ecoli,4409526,-,4.99,0.985,0.8,1
Ecoli,4409534,+,7.64,1,0.939,1
Ecoli,4409535,-,5.53,0.954,0.778,1
Ecoli,4409539,+,6.73,0.984,0.795,1
Ecoli,4409540,-,6.3,0.99,0.987,1
Ecoli,4409552,+,5.86,0.998,0.982,1
Ecoli,4409553,-,3.93,0.929,0.731,1
Ecoli,4409588,+,6.39,0.905,0.747,1
Ecoli,4409589,-,4.85,0.994,0.942,1
Ecoli,4409660,+,5.42,1,0.868,1
Ecoli,4409661,-,4.77,1,0.866,1
Ecoli,4409785,+,4.28,0.895,0.706,1
Ecoli,4409786,-,5.46,1,0.943,1
Ecoli,4409810,+,4.64,0.983,0.836,1
Ecoli,4409811,-,6.06,1,0.895,1
Ecoli,4409914,+,6.81,0.907,0.714,1
Ecoli,4409915,-,5.07,1,1,1
Ecoli,4410388,+,6.22,0.968,0.814,1
Ecoli,4410389,-,6.12,1,0.936,1
Ecoli,4410500,+,5.73,1,0.873,1
Ecoli,4410501,-,4.75,1,0.917,1
Ecoli,4410704,+,4.91,1,0.846,1
Ecoli,4411487,-,4.53,1,0.824,1
